model,question,question_type,source_id,source_chunk_seq,found_correct_chunk,num_results
emb_essays_all_minilm_22m,What are some situations where questioning assumptions can be helpful?,direct,205,74,True,10
emb_essays_all_minilm_22m,In what way do habits of questioning assumptions benefit individuals in given contexts?,direct,205,74,True,10
emb_essays_all_minilm_22m,How does questioning assumptions relate to critical thinking or problem-solving?,direct,205,74,True,10
emb_essays_all_minilm_22m,What might happen if one doesn't regularly challenge their own assumptions?,implied,205,74,True,10
emb_essays_all_minilm_22m,How does having a habit of questioning assumptions relate to critical thinking?,implied,205,74,True,10
emb_essays_all_minilm_22m,In what ways could not questioning assumptions lead to negative consequences?,implied,205,74,True,10
emb_essays_all_minilm_22m,Can you think of an example where questioning assumptions led to a positive outcome?,implied,205,74,True,10
emb_essays_all_minilm_22m,"What exactly do we mean by ""assumptions"" in this context?",unclear,205,74,True,10
emb_essays_all_minilm_22m,How does having a habit of questioning assumptions impact our daily lives?,unclear,205,74,True,10
emb_essays_all_minilm_22m,Can you give an example of a situation where questioning assumptions would be particularly useful?,unclear,205,74,True,10
emb_essays_all_minilm_22m,In what ways can developing this habit of questioning assumptions lead to personal growth?,unclear,205,74,True,10
emb_essays_all_minilm_22m,What is the main danger of the second paragraph?,short,214,14,True,10
emb_essays_all_minilm_22m,Why do ideas get mixed together in this scenario?,short,214,14,False,10
emb_essays_all_minilm_22m,What causes readers to have misconceptions about something?,short,214,14,False,10
emb_essays_all_minilm_22m,How does spinning information affect its credibility?,short,214,14,False,10
emb_essays_all_minilm_22m,"What specific types of lies or distortions might an author tell themselves in order to ""get things past"" their audience, and how could these falsehoods impact the overall credibility of the writing?",long,214,14,False,10
emb_essays_all_minilm_22m,"How does the second paragraph's length contribute to the risk of self-deception that the author is warning against, and what other factors might also contribute to this risk?",long,214,14,True,10
emb_essays_all_minilm_22m,"What role do readers' misconceptions play in the author's process of adding spin to their ideas, and how might authors balance the need to clarify complex concepts with the potential for oversimplification or distortion?",long,214,14,True,10
emb_essays_all_minilm_22m,"In what ways does the act of ""getting past"" readers' misconceptions imply a power dynamic between the author and their audience, and how might this dynamic influence the author's use of language and the presentation of information?",long,214,14,False,10
emb_essays_all_minilm_22m,"What does the author mean by ""spin"" in this context?",direct,214,14,True,10
emb_essays_all_minilm_22m,How many paragraphs are mentioned in the text as having potential dangers?,direct,214,14,True,10
emb_essays_all_minilm_22m,"What is the primary concern of the first paragraph, according to the author?",direct,214,14,True,10
emb_essays_all_minilm_22m,What is at risk of getting mixed together with new ideas?,direct,214,14,False,10
emb_essays_all_minilm_22m,"What does the author mean by ""the spin you've added to get them past the readers' misconceptions""?",implied,214,14,True,10
emb_essays_all_minilm_22m,"How might the process of adding ""spin"" to one's ideas affect their perception of reality?",implied,214,14,False,10
emb_essays_all_minilm_22m,"In what ways can a writer's desire to present ideas in a certain way lead to self-deception, according to the text?",implied,214,14,True,10
emb_essays_all_minilm_22m,What is the underlying concern that the author has about the consequences of writing a longer second paragraph?,implied,214,14,True,10
emb_essays_all_minilm_22m,What happens when we try to present complex ideas?,unclear,214,14,False,10
emb_essays_all_minilm_22m,Is there a fine line between clarity and deception in writing?,unclear,214,14,True,10
emb_essays_all_minilm_22m,Can our own biases influence how we perceive truth?,unclear,214,14,False,10
emb_essays_all_minilm_22m,How do our intentions affect the way we convey information?,unclear,214,14,False,10
emb_essays_all_minilm_22m,Who is being referred to in the statement?,short,10,10,False,10
emb_essays_all_minilm_22m,"What does ""good or bad design"" refer to?",short,10,10,True,10
emb_essays_all_minilm_22m,Is there only one possible user for each design?,short,10,10,False,10
emb_essays_all_minilm_22m,"What is implied by ""intended user""?",short,10,10,True,10
emb_essays_all_minilm_22m,"What does the author mean by ""intended user,"" and how do they define who constitutes an intended user in the context of design?",long,10,10,True,10
emb_essays_all_minilm_22m,"How does the idea that design is relative to the intended user influence the way designers approach their work, and what are the potential implications for design outcomes?",long,10,10,True,10
emb_essays_all_minilm_22m,"In what ways can understanding the intended user inform the development of effective design solutions, and what specific strategies might designers use to ensure that their designs meet the needs of their target audience?",long,10,10,True,10
emb_essays_all_minilm_22m,"Can the author's statement be applied to all types of design, including abstract or conceptual art, or are there certain contexts in which design is not necessarily tied to a specific intended user?",long,10,10,True,10
emb_essays_all_minilm_22m,What is the main point made by the speaker about evaluating design?,direct,10,10,False,10
emb_essays_all_minilm_22m,Who are the intended users being referred to in the statement?,direct,10,10,True,10
emb_essays_all_minilm_22m,"Is the speaker suggesting that design can only be considered ""good"" or ""bad"" based on specific criteria related to its intended use?",direct,10,10,True,10
emb_essays_all_minilm_22m,"How does the speaker think we should approach evaluating design, according to their statement?",direct,10,10,False,10
emb_essays_all_minilm_22m,What kind of users is this statement assuming are relevant for evaluating good or bad design?,implied,10,10,True,10
emb_essays_all_minilm_22m,In what ways might design be evaluated differently if the intended user was not specified?,implied,10,10,True,10
emb_essays_all_minilm_22m,How does this perspective on design relate to issues of accessibility and universal design?,implied,10,10,False,10
emb_essays_all_minilm_22m,Can you think of any situations in which good or bad design might be judged based on criteria other than user experience?,implied,10,10,True,10
emb_essays_all_minilm_22m,"Is there more than one way to define what is considered ""good"" design?",unclear,10,10,True,10
emb_essays_all_minilm_22m,Can design be effective for multiple audiences at the same time?,unclear,10,10,False,10
emb_essays_all_minilm_22m,"Does the concept of ""intended user"" imply a fixed or dynamic group?",unclear,10,10,True,10
emb_essays_all_minilm_22m,What factors influence how designers envision their target audience?,unclear,10,10,False,10
emb_essays_all_minilm_22m,What do hackers need to hear customers' voices?,short,136,32,True,10
emb_essays_all_minilm_22m,Is Larry Page an engineer by degree?,short,136,32,True,10
emb_essays_all_minilm_22m,What makes Larry Page and Sergey Brin engineers?,short,136,32,True,10
emb_essays_all_minilm_22m,Does a business person amplify the customer signal?,short,136,32,True,10
emb_essays_all_minilm_22m,What specific concerns or flaws does the author have with the idea that hackers need business people to amplify their understanding of customer needs?,long,136,32,True,10
emb_essays_all_minilm_22m,"How does the author's description of Larry Page and Sergey Brin as ""grad students in computer science"" contribute to their argument about the capabilities of hackers versus business people?",long,136,32,True,10
emb_essays_all_minilm_22m,"Does the author believe that the skills and expertise required to understand customer needs are inherently technical or can be developed through other means, such as communication or empathy?",long,136,32,False,10
emb_essays_all_minilm_22m,"What specific aspect of the statement ""This is, in my opinion, a crock"" does the speaker disagree with or find implausible?",long,136,32,False,10
emb_essays_all_minilm_22m,"What do you think is meant by ""a crock"" in this text?",direct,136,32,False,10
emb_essays_all_minilm_22m,Who are the two individuals mentioned as being hackers in the early days of Google?,direct,136,32,False,10
emb_essays_all_minilm_22m,In what field did Larry Page and Sergey Brin study before starting their company?,direct,136,32,True,10
emb_essays_all_minilm_22m,How does the author feel about the need for a business person to amplify the signal for hackers?,direct,136,32,True,10
emb_essays_all_minilm_22m,"What does the author mean by referring to hackers as ""hearing the voice of the customer"" and what implications does this have on their ability to understand customer needs?",implied,136,32,True,10
emb_essays_all_minilm_22m,How does the author's opinion that hackers are perfectly capable of hearing the voice of the customer without business amplification reflect their view on the role of business in technology development?,implied,136,32,True,10
emb_essays_all_minilm_22m,"What is the significance of Larry Page and Sergey Brin being grad students in computer science, and how does this relate to the author's argument about the capabilities of hackers versus businesspeople?",implied,136,32,True,10
emb_essays_all_minilm_22m,How might the author's skepticism towards businesspeople amplifying the voice of the customer impact their perception of companies that heavily rely on business-to-technology collaborations?,implied,136,32,False,10
emb_essays_all_minilm_22m,Is this text a criticism or a review?,unclear,136,32,False,10
emb_essays_all_minilm_22m,What kind of expertise does it imply is necessary to hear the voice of the customer?,unclear,136,32,True,10
emb_essays_all_minilm_22m,Does the author think that business people are essential for innovation?,unclear,136,32,False,10
emb_essays_all_minilm_22m,Is there an implication that being a grad student in computer science is somehow lacking?,unclear,136,32,False,10
emb_essays_all_minilm_22m,What is the author addicted to?,short,36,1,False,10
emb_essays_all_minilm_22m,What are four things on the author's packing list?,short,36,1,False,10
emb_essays_all_minilm_22m,Why does the author pack earplugs?,short,36,1,False,10
emb_essays_all_minilm_22m,Can the author live without music and tea?,short,36,1,False,10
emb_essays_all_minilm_22m,"What specific item is mentioned as an example of something one might pack out of habit, rather than necessity?",long,36,1,True,10
emb_essays_all_minilm_22m,"What types of items are mentioned by the author as being essential for their packing list, and how do they differ from clothes and toiletries?",long,36,1,True,10
emb_essays_all_minilm_22m,"In what context does the author mention the possibility of not having tea at the destination, and what does this reveal about their priorities or habits?",long,36,1,True,10
emb_essays_all_minilm_22m,"How do the four specific items listed by the author (books, earplugs, a notebook, and a pen) relate to each other in terms of functionality or purpose?",long,36,1,False,10
emb_essays_all_minilm_22m,What is the author specifically packing besides clothes and toiletries?,direct,36,1,True,10
emb_essays_all_minilm_22m,What type of item does the author mention they might bring if they thought of it but can live without?,direct,36,1,True,10
emb_essays_all_minilm_22m,Why does the author think they should stop packing a bottle of vodka?,direct,36,1,True,10
emb_essays_all_minilm_22m,What are the four specific items that the author makes a point to pack?,direct,36,1,True,10
emb_essays_all_minilm_22m,"What underlying issue is being referred to when the text mentions being ""addicted"" to packing certain items?",implied,36,1,True,10
emb_essays_all_minilm_22m,How does the author's list of items contrast with what might be considered typical or essential items to pack by others?,implied,36,1,True,10
emb_essays_all_minilm_22m,"In what way do the author's choices suggest they are trying to prepare for a specific type of situation or environment, rather than just traveling or going away?",implied,36,1,False,10
emb_essays_all_minilm_22m,"What implication does the text hold about the author's relationship with caffeine, based on their willingness to go without it in order to avoid bringing unnecessary items?",implied,36,1,True,10
emb_essays_all_minilm_22m,What is often considered essential when packing?,unclear,36,1,True,10
emb_essays_all_minilm_22m,Is there something specific about certain items that makes them difficult to leave behind?,unclear,36,1,True,10
emb_essays_all_minilm_22m,Can a person's habits be indicated by what they pack in their luggage?,unclear,36,1,True,10
emb_essays_all_minilm_22m,How do personal preferences influence the contents of one's packed bag?,unclear,36,1,True,10
emb_essays_all_minilm_22m,"What does ""that"" refer to in the sentence?",short,40,6,False,10
emb_essays_all_minilm_22m,Who are considered genuinely good according to the text?,short,40,6,True,10
emb_essays_all_minilm_22m,"What is being managed, according to the text?",short,40,6,False,10
emb_essays_all_minilm_22m,Is anyone bad according to the text?,short,40,6,False,10
emb_essays_all_minilm_22m,"What does it mean for someone to be ""genuinely good"" in this context?",long,40,6,True,10
emb_essays_all_minilm_22m,How do you think the author's perspective on what it takes to achieve something difficult is influenced by their assumption about who is capable of doing so?,long,40,6,False,10
emb_essays_all_minilm_22m,Can you identify any potential biases or assumptions underlying the statement that only a select group of people are truly capable of achieving success?,long,40,6,True,10
emb_essays_all_minilm_22m,"In what ways might the phrase ""genuinely good"" be interpreted as a subjective or objective measure, and how does this impact the author's argument?",long,40,6,False,10
emb_essays_all_minilm_22m,What is the main message being conveyed by the speaker?,direct,40,6,False,10
emb_essays_all_minilm_22m,Who do the speaker believe are capable of achieving something?,direct,40,6,True,10
emb_essays_all_minilm_22m,What characteristic does the speaker think is essential for someone to achieve a certain goal?,direct,40,6,False,10
emb_essays_all_minilm_22m,Can anyone other than the mentioned group manage what the speaker is referring to?,direct,40,6,True,10
emb_essays_all_minilm_22m,"What does the author mean by ""genuinely good"", and how does it relate to the ability to manage certain expectations?",implied,40,6,False,10
emb_essays_all_minilm_22m,"How might the phrase ""manage that"" be interpreted in a broader sense, beyond its literal meaning of controlling or overseeing something?",implied,40,6,True,10
emb_essays_all_minilm_22m,"In what ways do people who are considered ""good"" often have an advantage when dealing with complex or challenging situations?",implied,40,6,False,10
emb_essays_all_minilm_22m,"What implications does this statement have for those who may not fit into the category of being ""genuinely good"", and how might they be affected by this expectation?",implied,40,6,False,10
emb_essays_all_minilm_22m,What does it mean to be genuinely good in this context?,unclear,40,6,False,10
emb_essays_all_minilm_22m,Can someone be considered genuinely good if they have flaws and weaknesses?,unclear,40,6,False,10
emb_essays_all_minilm_22m,How do you determine whether someone is genuinely good or not?,unclear,40,6,False,10
emb_essays_all_minilm_22m,Does being genuinely good guarantee success?,unclear,40,6,False,10
emb_essays_all_minilm_33m,What is the main point of the text?,short,119,4,False,10
emb_essays_all_minilm_33m,Who are the recipients of donations mentioned?,short,119,4,False,10
emb_essays_all_minilm_33m,Is being a domain expert necessary for donating?,short,119,4,True,10
emb_essays_all_minilm_33m,What type of donation is recommended?,short,119,4,True,10
emb_essays_all_minilm_33m,What specific scenarios within the philanthropic sphere are being referred to when the statement suggests that donations be unrestricted in order to maximize their effectiveness?,long,119,4,True,10
emb_essays_all_minilm_33m,"In what ways might domain expertise influence the decision-making process regarding charitable donations, potentially altering the outcome of the donation's impact?",long,119,4,True,10
emb_essays_all_minilm_33m,The text implies a contrast between donating to an umbrella organization and making direct donations; how do these two approaches differ in terms of resource allocation and impact on recipients?,long,119,4,True,10
emb_essays_all_minilm_33m,"What are some potential drawbacks or unintended consequences of providing unrestricted donations, and how might these be mitigated by organizations or individuals receiving such funds?",long,119,4,True,10
emb_essays_all_minilm_33m,"What is meant by ""unrestricted"" in the context of donations?",direct,119,4,True,10
emb_essays_all_minilm_33m,"What type of experts are referred to as ""domain experts""?",direct,119,4,False,10
emb_essays_all_minilm_33m,"Who or what is considered an ""umbrella organization""?",direct,119,4,False,10
emb_essays_all_minilm_33m,Why is donating directly to a specific cause rather than to an umbrella organization recommended?,direct,119,4,True,10
emb_essays_all_minilm_33m,What are the potential consequences for charities if donations come with specific restrictions?,implied,119,4,True,10
emb_essays_all_minilm_33m,How might the author's suggestion impact the way individuals think about giving money to charity?,implied,119,4,False,10
emb_essays_all_minilm_33m,"In what ways could the phrase ""unrestricted"" relate to the effectiveness of charitable donations, according to the text?",implied,119,4,True,10
emb_essays_all_minilm_33m,What underlying assumption does the author make about the relationship between donor intent and charitable impact?,implied,119,4,True,10
emb_essays_all_minilm_33m,What's the main implication of the statement made in the text?,unclear,119,4,False,10
emb_essays_all_minilm_33m,"How does the notion of being a ""domain expert"" relate to donations?",unclear,119,4,True,10
emb_essays_all_minilm_33m,"What kind of organizations are considered ""umbrella organizations"" according to this text?",unclear,119,4,False,10
emb_essays_all_minilm_33m,Does the author suggest that all donors should prioritize unrestricted donations?,unclear,119,4,True,10
emb_essays_all_minilm_33m,What is being described in this text?,short,147,8,False,10
emb_essays_all_minilm_33m,How many managers are mentioned in the text?,short,147,8,True,10
emb_essays_all_minilm_33m,Is the group working together or individually?,short,147,8,True,10
emb_essays_all_minilm_33m,What type of freedom does the worker have?,short,147,8,False,10
emb_essays_all_minilm_33m,What does the text suggest is the necessary condition for a group of managers to function seamlessly like a single individual?,long,147,8,True,10
emb_essays_all_minilm_33m,In what specific ways do the workers and their respective managers need to adjust their behavior in order to achieve the desired level of coordination and efficiency?,long,147,8,False,10
emb_essays_all_minilm_33m,"How does the idea that a manager and their team are equivalent to a single person relate to traditional notions of management and organizational structure, according to this text?",long,147,8,True,10
emb_essays_all_minilm_33m,What implications might this concept have for the way companies design their workflows and allocate resources in order to maximize productivity?,long,147,8,False,10
emb_essays_all_minilm_33m,What is the minimum number of managers required for this concept to apply?,direct,147,8,True,10
emb_essays_all_minilm_33m,"How many people in total are being referred to when it says ""a group of 10 individuals""?",direct,147,8,True,10
emb_essays_all_minilm_33m,What type of entity is implied by the statement that a manager and their workers would share only one person's worth of freedom between them?,direct,147,8,True,10
emb_essays_all_minilm_33m,Is the idea being described a management structure or an economic model?,direct,147,8,False,10
emb_essays_all_minilm_33m,What are the consequences of treating a team of managers as a single individual in terms of their decision-making power?,implied,147,8,True,10
emb_essays_all_minilm_33m,"How does the concept of shared ""freedom"" impact the autonomy of both managers and their respective groups of workers?",implied,147,8,True,10
emb_essays_all_minilm_33m,"In what ways might the analogy of a group working like one person be overly simplistic, potentially leading to misunderstandings or misapplications?",implied,147,8,True,10
emb_essays_all_minilm_33m,What implications does this idea have for the way organizations design and implement decision-making structures?,implied,147,8,False,10
emb_essays_all_minilm_33m,What does it mean for groups within a larger collective to function independently?,unclear,147,8,True,10
emb_essays_all_minilm_33m,Can we consider individual components when analyzing the overall performance of this group structure?,unclear,147,8,True,10
emb_essays_all_minilm_33m,How do the relationships between managers and their subordinates impact the efficiency of the entire organization?,unclear,147,8,True,10
emb_essays_all_minilm_33m,Does the concept of shared responsibility imply a loss of autonomy among workers?,unclear,147,8,False,10
emb_essays_all_minilm_33m,What is the key to making a startup recession-proof?,short,130,11,True,10
emb_essays_all_minilm_33m,What causes death in a startup according to the text?,short,130,11,False,10
emb_essays_all_minilm_33m,How can founders achieve success according to the text?,short,130,11,False,10
emb_essays_all_minilm_33m,Is running out of money a cause of failure for startups?,short,130,11,False,10
emb_essays_all_minilm_33m,What are some specific financial strategies that founders can employ to reduce their startup's operational costs and increase its chances of survival during an economic downturn?,long,130,11,True,10
emb_essays_all_minilm_33m,"In what ways do the author's suggestions for running a startup as ""the cockroaches of the corporate world"" reflect a broader business philosophy or approach, and how does this relate to the idea of being recession-proof?",long,130,11,True,10
emb_essays_all_minilm_33m,"How does the author argue that the cost-effectiveness of running a startup has changed over time, and what specific factors contribute to making it cheaper to operate a startup now compared to in previous years?",long,130,11,False,10
emb_essays_all_minilm_33m,"To what extent do you agree with the author's statement that ""running out of money"" is the immediate cause of death for most startups, and what alternative explanations or mitigating factors might there be?",long,130,11,False,10
emb_essays_all_minilm_33m,What is the main reason for a startup's immediate cause of death?,direct,130,11,False,10
emb_essays_all_minilm_33m,"According to the text, what are startups compared to in order to convey the idea of being resilient?",direct,130,11,False,10
emb_essays_all_minilm_33m,"What is the primary goal mentioned as the ""surest route to success"" for founders according to the text?",direct,130,11,False,10
emb_essays_all_minilm_33m,How does the author suggest that running out of money affects a startup?,direct,130,11,False,10
emb_essays_all_minilm_33m,What are some potential consequences for a startup that fails to manage its finances effectively?,implied,130,11,False,10
emb_essays_all_minilm_33m,How might a recession affect the ability of companies to secure funding and resources for their startups?,implied,130,11,True,10
emb_essays_all_minilm_33m,"In what ways can being ""cheap"" actually be an advantage for a startup, rather than just a necessary evil?",implied,130,11,False,10
emb_essays_all_minilm_33m,Can you think of any situations in which prioritizing cost-cutting measures might lead to negative outcomes for a startup?,implied,130,11,False,10
emb_essays_all_minilm_33m,"What does being ""recession-proof"" really mean in the context of a startup?",unclear,130,11,True,10
emb_essays_all_minilm_33m,How can a founder balance cost-cutting with other important business goals?,unclear,130,11,False,10
emb_essays_all_minilm_33m,"Is there more than one way to interpret the phrase ""the surest route to success""?",unclear,130,11,False,10
emb_essays_all_minilm_33m,Can a startup's operational costs be too low?,unclear,130,11,False,10
emb_essays_all_minilm_33m,What was liked most about learning Lisp initially?,short,122,9,True,10
emb_essays_all_minilm_33m,Was Lisp considered an equal partner in programming?,short,122,9,True,10
emb_essays_all_minilm_33m,How did Lisp differ from other languages learned?,short,122,9,True,10
emb_essays_all_minilm_33m,Could programmers modify Lisp like its own code?,short,122,9,True,10
emb_essays_all_minilm_33m,What specific aspects of the Lisp language structure allowed the author to feel like an equal partner in programming?,long,122,9,True,10
emb_essays_all_minilm_33m,How did the author's experience with other languages prior to learning Lisp influence their perception of the language and its relationship to their program code?,long,122,9,True,10
emb_essays_all_minilm_33m,"In what ways were the author's functions and macros indistinguishable from those that comprised the Lisp language itself, according to the text?",long,122,9,True,10
emb_essays_all_minilm_33m,"How does the author's description of rewriting the Lisp language compare to the concept of open-source software, and what implications does this similarity have for the author's experience with the language?",long,122,9,True,10
emb_essays_all_minilm_33m,What was the programmer's primary reason for liking Lisp?,direct,122,9,True,10
emb_essays_all_minilm_33m,How did the other languages differ from Lisp in terms of their relationship to the programmer's program?,direct,122,9,True,10
emb_essays_all_minilm_33m,In what way were the functions and macros written by the programmer similar to those that made up the language itself?,direct,122,9,True,10
emb_essays_all_minilm_33m,What software concept is comparable to the appeal of rewriting Lisp?,direct,122,9,True,10
emb_essays_all_minilm_33m,What aspect of Lisp's design made the author feel like an equal partner?,implied,122,9,True,10
emb_essays_all_minilm_33m,How does the author's experience with other programming languages contrast with their experience with Lisp?,implied,122,9,True,10
emb_essays_all_minilm_33m,What implication does the author draw from the similarity between user-written code and the language itself in Lisp?,implied,122,9,True,10
emb_essays_all_minilm_33m,In what way is the author's enthusiasm for Lisp similar to that felt by developers of open-source software?,implied,122,9,True,10
emb_essays_all_minilm_33m,What does it mean to be considered an equal partner in a programming language?,unclear,122,9,False,10
emb_essays_all_minilm_33m,Is there a distinction between a language and a program?,unclear,122,9,False,10
emb_essays_all_minilm_33m,How does Lisp's design relate to the idea of open-source software?,unclear,122,9,True,10
emb_essays_all_minilm_33m,Can a programmer truly rewrite the rules of a language they use?,unclear,122,9,False,10
emb_essays_all_minilm_33m,What kind of idea is Airbnb?,short,213,6,True,10
emb_essays_all_minilm_33m,Who funded Airbnb initially?,short,213,6,False,10
emb_essays_all_minilm_33m,Why did the investors fund Airbnb at first?,short,213,6,False,10
emb_essays_all_minilm_33m,How did Airbnb's founders support themselves early on?,short,213,6,False,10
emb_essays_all_minilm_33m,What specific details from the text suggest that the founders' background played a significant role in securing funding for Airbnb?,long,213,6,False,10
emb_essays_all_minilm_33m,"How does the author's tone and language convey their initial skepticism towards Airbnb's business model, and what implications does this have for the reader's perception of the idea?",long,213,6,False,10
emb_essays_all_minilm_33m,"In what ways do the facts presented in the text support or challenge the notion that the success of Airbnb can be attributed to a combination of innovative thinking and good fortune, rather than solely due to its originality as an idea?",long,213,6,False,10
emb_essays_all_minilm_33m,What specific aspects of Airbnb's business model did the funders initially doubt would be appealing to a large number of people?,long,213,6,False,10
emb_essays_all_minilm_33m,What is the name of the website mentioned in the text?,direct,213,6,False,10
emb_essays_all_minilm_33m,Who are the founders of Airbnb that the speaker liked so much?,direct,213,6,False,10
emb_essays_all_minilm_33m,What was the initial business venture of the Airbnb founders before they started their main company?,direct,213,6,False,10
emb_essays_all_minilm_33m,How did the founders initially support themselves financially?,direct,213,6,False,10
emb_essays_all_minilm_33m,What kind of impression does the text give about the founders of Airbnb?,implied,213,6,False,10
emb_essays_all_minilm_33m,How might the mention of the founders selling Obama and McCain branded breakfast cereal relate to their appeal to investors?,implied,213,6,False,10
emb_essays_all_minilm_33m,"What implication does the phrase ""on the right side of crazy"" have for the success of Airbnb?",implied,213,6,True,10
emb_essays_all_minilm_33m,"In what way is the tone of the text informal, and how does this contribute to its overall effect?",implied,213,6,False,10
emb_essays_all_minilm_33m,Was there something unconventional about Airbnb's initial business model?,unclear,213,6,False,10
emb_essays_all_minilm_33m,How did the founders' personal characteristics influence the decision to fund their company?,unclear,213,6,False,10
emb_essays_all_minilm_33m,What type of product might have seemed unusual or attention-grabbing enough for investors to take notice?,unclear,213,6,False,10
emb_essays_all_minilm_33m,"What's meant by ""the right side of crazy"" in this context?",unclear,213,6,False,10
emb_essays_all_minilm_33m,What is the main topic of the text?,short,87,15,False,10
emb_essays_all_minilm_33m,Is the internet economy small in size?,short,87,15,True,10
emb_essays_all_minilm_33m,How big is the overall global economy mentioned?,short,87,15,False,10
emb_essays_all_minilm_33m,Does the author think startups can dominate?,short,87,15,False,10
emb_essays_all_minilm_33m,"What specific factors contribute to the notion that Internet startups represent only a small portion of the global economy, and how do these characteristics influence their potential impact as an economic force?",long,87,15,True,10
emb_essays_all_minilm_33m,"In what ways do the existing economic structures and systems in the world limit or hinder the growth and dominance of Internet startups, potentially preventing them from having a profound effect on the global economy?",long,87,15,True,10
emb_essays_all_minilm_33m,"How does the rapidly changing nature of technology and innovation within the Internet startup sector contribute to its ability to shape the economy, and what specific technological advancements are most likely to drive this impact?",long,87,15,True,10
emb_essays_all_minilm_33m,"Can the trend of increasing investment in Internet startups be seen as a proxy for their potential influence on the world's economy, and if so, what specific indicators or metrics would need to be met in order for this trend to become a self-reinforcing cycle?",long,87,15,True,10
emb_essays_all_minilm_33m,What is the primary subject of discussion in the given text?,direct,87,15,False,10
emb_essays_all_minilm_33m,How does the author perceive the current size and influence of internet startups in relation to the global economy?,direct,87,15,True,10
emb_essays_all_minilm_33m,Is the author questioning the potential impact or power of internet startup trends?,direct,87,15,True,10
emb_essays_all_minilm_33m,What specific aspect of the world's economy is mentioned as a reference point by the author?,direct,87,15,False,10
emb_essays_all_minilm_33m,What assumptions is the author making about the significance of internet startups in the global economy?,implied,87,15,True,10
emb_essays_all_minilm_33m,How might the author's views on internet startups influence their stance on related policy issues?,implied,87,15,True,10
emb_essays_all_minilm_33m,What potential consequences could arise if investors become overly reliant on trends like those associated with internet startups?,implied,87,15,True,10
emb_essays_all_minilm_33m,In what ways does the author's skepticism towards internet startup trends suggest a broader critique of economic systems or technological advancements?,implied,87,15,True,10
emb_essays_all_minilm_33m,"What does it mean for an economic trend to be ""powerful""?",unclear,87,15,False,10
emb_essays_all_minilm_33m,Is there such a thing as too much influence from internet startups?,unclear,87,15,True,10
emb_essays_all_minilm_33m,Can trends ever truly be predicted with certainty?,unclear,87,15,False,10
emb_essays_all_minilm_33m,Do economic shifts always follow a predictable pattern?,unclear,87,15,False,10
emb_essays_all_minilm_33m,What is wrong with the narrator's dependence on books?,short,36,9,True,10
emb_essays_all_minilm_33m,Why does the narrator bring books on trips?,short,36,9,True,10
emb_essays_all_minilm_33m,What do the narrator's motives for bringing books reveal about them?,short,36,9,True,10
emb_essays_all_minilm_33m,What does the narrator compare reading to?,short,36,9,False,10
emb_essays_all_minilm_33m,"What motivates the author to bring specific types of books on trips, and how do these choices reflect their true intentions?",long,36,9,True,10
emb_essays_all_minilm_33m,"How does the author contrast their own reading habits with what might be considered ""virtuous"" or ""assigned reading in a college class"", and what implications does this contrast have for our understanding of their relationship with books?",long,36,9,True,10
emb_essays_all_minilm_33m,"In what ways is the author's reliance on books likened to an unhealthy eating habit, such as consuming jam instead of fruit, and how does this comparison shed light on their perspective on distraction and escapism?",long,36,9,True,10
emb_essays_all_minilm_33m,"What specific types of books does the author typically bring on trips, and how do these choices reflect their desire for distraction?",long,36,9,True,10
emb_essays_all_minilm_33m,What motivates the speaker to bring books on trips?,direct,36,9,True,10
emb_essays_all_minilm_33m,What type of reading material does the speaker typically bring on trips?,direct,36,9,True,10
emb_essays_all_minilm_33m,How does the speaker feel about their need for distraction from the world?,direct,36,9,False,10
emb_essays_all_minilm_33m,Why does the speaker compare bringing books to eating jam instead of fruit?,direct,36,9,True,10
emb_essays_all_minilm_33m,What underlying issue is the author struggling with in their relationship with reading?,implied,36,9,False,10
emb_essays_all_minilm_33m,How does the comparison of books to jam reveal the author's conflicted attitude towards their hobby?,implied,36,9,True,10
emb_essays_all_minilm_33m,"What social implications might arise from the author's habit of bringing ""virtuous"" books on trips, despite acknowledging its true purpose as a distraction?",implied,36,9,True,10
emb_essays_all_minilm_33m,In what way do the author's words suggest that they are attempting to maintain a sense of authenticity or integrity in their daily life?,implied,36,9,False,10
emb_essays_all_minilm_33m,What is being implied about the relationship between the narrator and their surroundings?,unclear,36,9,False,10
emb_essays_all_minilm_33m,How does the narrator's reliance on books relate to a broader issue with modern life?,unclear,36,9,True,10
emb_essays_all_minilm_33m,In what ways do the narrator's reading habits reflect or contradict their values?,unclear,36,9,False,10
emb_essays_all_minilm_33m,Is there a sense in which the narrator's actions are driven by a desire for escapism rather than genuine engagement?,unclear,36,9,False,10
emb_essays_all_minilm_33m,What kind of people enjoy seeing others punished?,short,35,19,True,10
emb_essays_all_minilm_33m,Who compete with one another in enforcing orthodoxy?,short,35,19,True,10
emb_essays_all_minilm_33m,Why can't enforcers allow a borderline idea to exist?,short,35,19,True,10
emb_essays_all_minilm_33m,How do other enforcers turn on their peers?,short,35,19,False,10
emb_essays_all_minilm_33m,"What specific psychological factors contribute to the aggressively conventional-minded individuals' tendency to enjoy seeing people punished, as mentioned in the text?",long,35,19,True,10
emb_essays_all_minilm_33m,"How does the competition among enforcers of orthodoxy relate to their need for moral superiority, as described in the passage?",long,35,19,True,10
